,nome,genero
1085,Mark Wahlberg,M
1086,Gregory Hoblit,M
1087,Matthew McConaughey,M
1088,Ewan McGregor,M
1089,William H. Macy,M
1090,Ian Hart,M
1091,Edward Burns,M
1092,Michelangelo Antonioni,M
1093,Mark Rylance,M
1094,Pruitt Taylor Vince,M
1095,James Mangold,M
1096,Ian McKellen,M
1097,Chris O'Donnell,M
1098,Predrag 'Miki' Manojlovic,M
1099,Billy Zane,M
1100,Todd Solondz,M
1101,Wes Anderson,M
1102,Antonio Banderas,M
1103,Robert Patrick,M
1104,Elijah Wood,M
1105,Kaige Chen,M
1106,Will Smith,M
1107,Max von Sydow,M
1108,George Sluizer,M
1109,Guillermo del Toro,M
1110,John Lee Hancock,M
1111,John Woo,M
1112,Damian Chapa,M
1113,Daniel Stern,M
1114,Danny Elfman,M
1115,Henry Selick,M
1116,Chazz Palminteri,M
1117,David Thewlis,M
1118,Jason London,M
1119,Alan Arkin,M
1120,Massimo Troisi,M
1121,Otto Sander,M
1122,Frank Darabont,M
1123,Zbigniew Zamachowski,M
1124,Ralph Fiennes,M
1125,Danny Boyle,M
1126,Tim Allen,M
1127,Lee Tamahori,M
1128,Ben Stiller,M
1129,Patrick Stewart,M
1130,Brian O'Halloran,M
1131,Kevin Smith,M
1132,Alex Proyas,M
1133,Woody Harrelson,M
1134,Peter Farrelly,M
1135,Jim Carrey,M
1136,Roger Allers,M
1137,Jean Reno,M
1138,Ang Lee,M
1139,Tom Guiry,M
1140,Owen Wilson,M
1141,Jon Favreau,M
1142,Terrence Malick,M
1143,Tony Bancroft,M
1144,Jason Flemyng,M
1145,Guy Ritchie,M
1146,Edward Norton,M
1147,Tony Kaye,M
1148,Aaron Eckhart,M
1149,Marlon Wayans,M
1150,Nick Cassavetes,M
1151,Til Schweiger,M
1152,Thomas Jahn,M
1153,Sam Rockwell,M
1154,Jared Leto,M
1155,Paul McGann,M
1156,Angus Macfadyen,M
1157,Jim Caviezel,M
1158,Ronny Yu,M
1159,Tobey Maguire,M
1160,Rufus Sewell,M
1161,Billy Crudup,M
1162,Walter Salles,M
1163,Bajram Severdzan,M
1164,Lukas Moodysson,M
1165,Merian C. Cooper,M
1166,Clive Owen,M
1167,Antoine Fuqua,M
1168,Shah Rukh Khan,M
1169,Karan Johar,M
1170,Christopher Nolan,M
1171,Tom Tykwer,M
1172,James Marsden,M
1173,Darren Aronofsky,M
1174,Ulrich Thomsen,M
1175,Thomas Vinterberg,M
1176,Jason Schwartzman,M
1177,Doug Liman,M
1178,John Leguizamo,M
1179,Stellan Skarsgård,M
1180,Alexander Payne,M
1181,Giovanni Ribisi,M
1182,Jerry O'Connell,M
1183,Michael J. Pollard,M
1184,Christopher Eccleston,M
1185,Jeffrey Wright,M
1186,Julian Schnabel,M
1187,Geoffrey Rush,M
1188,Scott Hicks,M
1189,Mike Judge,M
1190,Timothy Spall,M
1191,Nicolas Winding Refn,M
1192,Jerry Lewis,M
1193,Paul Thomas Anderson,M
1194,Vince Vaughn,M
1195,Vincent D'Onofrio,M
1196,Jamie Foxx,M
1197,Greg Kinnear,M
1198,Samuel L. Jackson,M
1199,Ian Holm,M
1200,Mohammad Amir Naji,M
1201,Majid Majidi,M
1202,Trey Parker,M
1203,Eduardo Noriega,M
1204,Alejandro Amenábar,M
1205,Gore Verbinski,M
1206,George Clooney,M
1207,Djimon Hounsou,M
1208,Ben Affleck,M
1209,Satoshi Kon,M
1210,Andrew Niccol,M
1211,Yôji Matsuda,M
1212,Matt Damon,M
1213,Jon Lovitz,M
1214,Sharman Joshi,M
1215,Jet Li,M
1216,Mark Herman,M
1217,Gregg Araki,M
1218,Kar-Wai Wong,M
1219,Edward James Olmos,M
1220,Ken Annakin,M
1221,Lance Henriksen,M
1222,Daniel Day-Lewis,M
1223,Jean-Marc Barr,M
1224,Jeremy Irons,M
1225,Willem Dafoe,M
1226,Hitoshi Takagi,M
1227,Jerry Zucker,M
1228,David Zucker,M
1229,Philippe Noiret,M
1230,Giuseppe Tornatore,M
1231,Mitsuo Iwata,M
1232,Katsuhiro Ôtomo,M
1233,Andy Lau,M
1234,George Lucas,M
1235,Laurence Fishburne,M
1236,Davor Dujmovic,M
1237,Kevin Jarre,M
1238,Steven Soderbergh,M
1239,Joe Johnston,M
1240,Danny Aiello,M
1241,John Musker,M
1242,Ron Clements,M
1243,Keanu Reeves,M
1244,Pete Postlethwaite,M
1245,Martin Campbell,M
1246,Gary Sinise,M
1247,Billy Crystal,M
1248,Robert Downey Jr.,M
1249,Mike Leigh,M
1250,Forest Whitaker,M
1251,Carl Weathers,M
1252,Bill Pullman,M
1253,Julian Sands,M
1254,River Phoenix,M
1255,Bruce Willis,M
1256,Bruno Ganz,M
1257,Donald Pleasence,M
1258,John Lone,M
1259,Bernardo Bertolucci,M
1260,Richard E. Grant,M
1261,Christian Bale,M
1262,Andrew Robinson,M
1263,Jason Patric,M
1264,Cary Elwes,M
1265,Gene Saks,M
1266,James Booth,M
1267,Stephen Tobolowsky,M
1268,Oliver Reed,M
1269,Yves Montand,M
1270,Roman Polanski,M
1271,George Kennedy,M
1272,Alec Baldwin,M
1273,Robert Sean Leonard,M
1274,Jim Varney,M
1275,Brad Davis,M
1276,Rod Steiger,M
1277,Bill Paxton,M
1278,Brian Dennehy,M
1279,Derek Jacobi,M
1280,Arthur Penn,M
1281,John Malkovich,M
1282,Christopher Lloyd,M
1283,Michael Biehn,M
1284,Tom Hulce,M
1285,René Laloux,M
1286,Colin Firth,M
1287,Chris Cooper,M
1288,Denzel Washington,M
1289,Gaspard Manesse,M
1290,Jason Bateman,M
1291,Jim Sheridan,M
1292,Morgan Freeman,M
1293,Gus Van Sant,M
1294,Quentin Tarantino,M
1295,Roberto Benigni,M
1296,Daniel Giménez Cacho,M
1297,Hugo Weaving,M
1298,Joe Pesci,M
1299,John Gielgud,M
1300,John Goodman,M
1301,Todd Haynes,M
1302,Brad Pitt,M
1303,Lars von Trier,M
1304,Ned Beatty,M
1305,Alan Rickman,M
1306,James Stewart,M
1307,David Morse,M
1308,Isao Takahata,M
1309,Harvey Keitel,M
1310,Jean-Pierre Jeunet,M
1311,Aaron Sorkin,M
1312,David Fincher,M
1313,Ray Liotta,M
1314,Steve Buscemi,M
1315,Brian Henson,M
1316,Bob Gale,M
1317,Andy Garcia,M
1318,Billy Bob Thornton,M
1319,Russell Crowe,M
1320,David Mickey Evans,M
1321,Edward Furlong,M
1322,Hugh Grant,M
1323,Robert Rodriguez,M
1324,Peter Jackson,M
1325,Joss Whedon,M
1326,Mike Myers,M
1327,Stephen Rea,M
1328,Scott Weinger,M
1329,Marc Caro,M
1330,J.J. Abrams,M
1331,Krzysztof Kieslowski,M
1332,Sam Elliott,M
1333,Robert Wise,M
1334,Dexter Fletcher,M
1335,Kiefer Sutherland,M
1336,Takeshi Kitano,M
1337,Richard Curtis,M
1338,Edward Asner,M
1339,Randy Quaid,M
1340,Bob Balaban,M
1341,Martin Landau,M
1342,Tim Robbins,M
1343,Christian Slater,M
1344,Michael Murphy,M
1345,Kenneth Branagh,M
1346,Corey Feldman,M
1347,Macaulay Culkin,M
1348,Johnny Depp,M
1349,Liam Neeson,M
1350,Richard Linklater,M
1351,John Turturro,M
1352,Jon Avnet,M
1353,Gary Trousdale,M
1354,Alfonso Cuarón,M
1355,Cuba Gooding Jr.,M
1356,John Singleton,M
1357,Tim Roth,M
1358,Thierry Lhermitte,M
1359,Ken Loach,M
1360,Yimou Zhang,M
1361,Richard Harris,M
1362,Boaz Yakin,M
1363,Marlon Brando,M
1364,Akira Terao,M
1365,Tony Todd,M
1366,Leslie Cheung,M
1367,Eric Idle,M
1368,Tesshô Genda,M
1369,Stephen King,M
1370,Randal Kleiser,M
1371,Henry De Vere Stacpoole,M
1372,Brooke Shields,F
1373,Leigh Brackett,F
1374,Brian Doyle-Murray,M
1375,Chevy Chase,M
1376,Sean S. Cunningham,M
1377,Victor Miller,M
1378,Betsy Palmer,F
1379,Jake LaMotta,M
1380,Jerry Siegel,M
1381,Bill Bryden,M
1382,Buddy Van Horn,M
1383,Stanford Sherman,M
1384,Jamie Uys,M
1385,N!xau,M
1386,Jules Feiffer,M
1387,Judith Guest,F
1388,Jeannot Szwarc,M
1389,Richard Matheson,M
1390,Christopher Gore,M
1391,Eddie Barth,M
1392,Colin Higgins,M
1393,Patricia Resnick,F
1394,Adrienne Barbeau,F
1395,Bruce Jay Friedman,M
1396,Kris Kristofferson,M
1397,Thomas Hunter,M
1398,Robert Greenwald,M
1399,Richard Christian Danus,M
1400,Olivia Newton-John,F
1401,James Bridges,M
1402,Aaron Latham,M
1403,Ken Russell,M
1404,Paddy Chayefsky,M
1405,Ron Maxwell,M
1406,Kimi Peck,F
1407,Jerry Jameson,M
1408,Adam Kennedy,M
1409,W.D. Richter,M
1410,Paul Schrader,M
1411,Tony Bill,M
1412,Alan Ormsby,M
1413,Chris Makepeace,M
1414,Paul Lynch,M
1415,William Gray,M
1416,Hal Needham,M
1417,Lamont Johnson,M
1418,David Eyre,M
1419,Jay Sandrich,M
1420,Neil Simon,M
1421,Goldie Hawn,F
1422,Howard Zieff,M
1423,Nancy Meyers,F
1424,Floyd Mutrux,M
1425,Tony Danza,M
1426,Kevin Connor,M
1427,Robert Jaffe,M
1428,Rory Calhoun,M
1429,Richard Fleischer,M
1430,Samson Raphaelson,M
1431,Michael Apted,M
1432,Thomas Rickman,M
1433,John Hough,M
1434,Brian Clemens,M
1435,Bruce Beresford,M
1436,Jonathan Hardy,M
1437,Edward Woodward,M
1438,Richard Rush,M
1439,Lawrence B. Marcus,M
1440,Art Linson,M
1441,Hunter S. Thompson,M
1442,Allan Scott,M
1443,Cheech Marin,M
1444,Michael Ritchie,M
1445,Peter Benchley,M
1446,Ulli Lommel,M
1447,Suzanna Love,F
1448,Clive Donner,M
1449,Don Adams,M
1450,David Butler,M
1451,Bo Goldman,M
1452,Paul Le Mat,M
1453,Nancy Walker,F
1454,Bronte Woodard,F
1455,Ray Simpson,M
1456,Dennis Hackin,M
1457,Lang Elliott,M
1458,Tim Conway,M
1459,James Goldstone,M
1460,Gordon Thomas,M
1461,Joe Camp,M
1462,Rod Browning,M
1463,Eric Karson,M
1464,Leigh Chapman,F
1465,Chuck Norris,M
1466,James L. Conway,M
1467,Ken Pettus,M
1468,Vincent McEveety,M
1469,Don Tait,M
1470,Joel Oliansky,M
1471,Claudia Weill,F
1472,Eleanor Bergstein,F
1473,Jill Clayburgh,F
1474,Jerry Schatzberg,M
1475,Gösta Stevens,M
1476,Willie Nelson,M
1477,Daniel Petrie,M
1478,Lewis John Carlino,M
1479,Dom DeLuise,M
1480,Vladimir Menshov,M
1481,Valentin Chernykh,M
1482,Vera Alentova,F
1483,Piers Haggard,M
1484,Rudy Dochtermann,M
1485,Bill Persky,M
1486,Cyra McFadden,F
1487,Martin Mull,M
1488,Martin Davidson,M
1489,AJ Carothers,M
1490,Gary Weis,M
1491,Guy Thomas,M
1492,Dudley Moore,M
1493,Bill Melendez,M
1494,Charles M. Schulz,M
1495,Scott Beach,M
1496,Alan Rudolph,M
1497,Big Boy Medlin,M
1498,Jay Presson Allen,F
1499,Ali MacGraw,F
1500,Charles Jarrott,M
1501,Ernest K. Gann,M
1502,Walter Bernstein,M
1503,Damon Runyon,M
1504,Paul Mazursky,M
1505,Jean Gruault,M
1506,Michael Ontkean,M
1507,Franco Rosso,M
1508,David N. Haynes,M
1509,Kieth Merrill,M
1510,Ray Goldrup,M
1511,Gary Sherman,M
1512,Paul Michael Glaser,M
1513,Gordon Willis,M
1514,Barry Siegel,M
1515,Jack Smight,M
1516,Martin Donovan,M
1517,Paul Grimault,M
1518,Hans Christian Andersen,M
1519,Gilbert Cates,M
1520,Josh Greenfeld,M
1521,George Burns,M
1522,Michael Pressman,M
1523,David Shaber,M
1524,Édouard Molinaro,M
1525,Jean Poiret,M
1526,Michel Serrault,M
1527,Chuck Barris,M
1528,Anne Beatts,F
1529,Gilda Radner,F
1530,Larry Peerce,M
1531,Hollis Hodges,M
1532,Buck Henry,M
1533,Bob Newhart,M
1534,Wing-Cho Yip,M
1535,Hsin-Yi Chang,M
1536,Ka-Yan Leung,M
1537,Lawrence Kasdan,M
1538,David Naughton,M
1539,Dan Monahan,M
1540,Desmond Davis,M
1541,Beverley Cross,M
1542,Thomas Malory,M
1543,Nigel Terry,M
1544,Terry Hayes,M
1545,Len Blum,M
1546,Andrzej Zulawski,M
1547,Brock Yates,M
1548,Frank Hohimer,M
1549,Franco Zeffirelli,M
1550,Scott Spencer,M
1551,Steve Miner,M
1552,Ron Kurz,M
1553,Jennifer O'Neill,F
1554,John Glen,M
1555,Richard Maibaum,M
1556,Roger Moore,M
1557,Rick Rosenthal,M
1558,Harold Becker,M
1559,Darryl Ponicsan,M
1560,Ernest Thompson,M
1561,Jean-Claude Brisseau,M
1562,Daniel P. Mannix,M
1563,Mickey Rooney,M
1564,Hugh Hudson,M
1565,Colin Welland,M
1566,Ben Cross,M
1567,Sydney Pollack,M
1568,Kurt Luedtke,M
1569,John Derek,M
1570,Tom Rowe,M
1571,Bo Derek,F
1572,Yabo Yablonsky,M
1573,Steve Gordon,M
1574,Wallace Shawn,M
1575,Andre Gregory,M
1576,Carl Gottlieb,M
1577,Rudy De Luca,M
1578,Jeff Millar,M
1579,James Farentino,M
1580,Joe Dante,M
1581,Gary Brandner,M
1582,Matthew Robbins,M
1583,Hal Barwood,M
1584,Peter MacNicol,M
1585,Ivan Passer,M
1586,Newton Thornburg,M
1587,Gérard Brach,M
1588,Everett McGill,M
1589,Graham Baker,M
1590,David Seltzer,M
1591,Frank Perry,M
1592,Christina Crawford,F
1593,Alan Myerson,M
1594,Dan Greenburg,M
1595,Sylvia Kristel,F
1596,Bob Rafelson,M
1597,David Mamet,M
1598,E.L. Doctorow,M
1599,Wes Craven,M
1600,Glenn M. Benest,M
1601,Maren Jensen,F
1602,Peter Yates,M
1603,Steve Tesich,M
1604,David Williamson,M
1605,Peter Hyams,M
1606,Michael Kane,M
1607,Keith Carradine,M
1608,Lucio Fulci,M
1609,Dardano Sacchetti,M
1610,Catriona MacColl,F
1611,John Irvin,M
1612,Peter Straub,M
1613,Craig Wasson,M
1614,George Mihalka,M
1615,Stephen A. Miller,M
1616,Paul Kelman,M
1617,Tobe Hooper,M
1618,Lawrence J. Block,M
1619,Armyan Bernstein,M
1620,Karel Reisz,M
1621,John Fowles,M
1622,Tom Patchett,M
1623,Ulu Grosbard,M
1624,John Gregory Dunne,M
1625,Michael Crichton,M
1626,Bruce Malmuth,M
1627,William Diehl,M
1628,Thomas Berger,M
1629,Margaret Kelly,F
1630,Nell Schofield,F
1631,Ken Follett,M
1632,Michael Wadleigh,M
1633,Whitley Strieber,M
1634,Mickey Rose,M
1635,Kristen Riter,F
1636,Marc Brandel,M
1637,Jean-Jacques Beineix,M
1638,Daniel Odier,M
1639,Wilhelmenia Fernandez,F
1640,Alan Scholefield,M
1641,Heywood Gould,M
1642,Ken Wiederhorn,M
1643,Lauren Tewes,F
1644,Peter Medak,M
1645,Hal Dresner,M
1646,George Hamilton,M
1647,Steve Rash,M
1648,Fred Bauer,M
1649,Michael Schultz,M
1650,Stanley Shapiro,M
1651,Lily Tomlin,F
1652,Bob Bonney,M
1653,Kristy McNichol,F
1654,Jean Rhys,F
1655,Herb Freed,M
1656,Anne Marisse,F
1657,Christopher George,M
1658,Ken Shapiro,M
1659,Herbert Ross,M
1660,Dennis Potter,M
1661,Ralph Bakshi,M
1662,Ronni Kern,F
1663,Mews Small,F
1664,William A. Fraker,M
1665,Ivan Goff,M
1666,Klinton Spilsbury,M
1667,John Byrum,M
1668,Lesley-Anne Down,F
1669,Ken Hughes,M
1670,Ruth Avergon,F
1671,Leonard Mann,M
1672,Steve Carver,M
1673,James Bruner,M
1674,Luis Valdez,M
1675,Daniel Valdez,M
1676,Gerald Ayres,M
1677,Jacqueline Bisset,F
1678,Oz Scott,M
1679,Lonne Elder III,M
1680,Richard Pryor,M
1681,Allan Arkush,M
1682,John Hill,M
1683,Andy Kaufman,M
1684,Martin Ritt,M
1685,Gary DeVore,M
1686,Gus Trikonis,M
1687,Barry Schneider,M
1688,Jack Fisk,M
1689,William D. Wittliff,M
1690,John Badham,M
1691,Brian Clark,M
1692,Robin Moore,M
1693,Jean-Claude Tramont,M
1694,Roger Spottiswoode,M
1695,J.D. Reed,M
1696,Howard Kohn,M
1697,Glenn Jordan,M
1698,Marsha Mason,F
1699,Edward Clinton,M
1700,David Rasche,M
1701,David Steinberg,M
1702,Charlie Peters,M
1703,Noel Nosseck,M
1704,David Barry,M
1705,Harry Hamlin,M
1706,Byron Quisenberry,M
1707,Pepper Martin,M
1708,Steven Hilliard Stern,M
1709,Mary Rodgers,F
1710,Robert Littell,M
1711,E.W. Swackhamer,M
1712,Barry Rosen,M
1713,Leif Garrett,M
1714,Ferdinando Baldi,M
1715,Wolfe Lowenthal,M
1716,Tony Anthony,M
1717,Jacques Rivette,M
1718,Allan King,M
1719,Olive Frederickson,F
1720,Amy Heckerling,F
1721,Hampton Fancher,M
1722,Bill Lancaster,M
1723,John Milius,M
1724,Robert E. Howard,M
1725,Melissa Mathison,F
1726,David Morrell,M
1727,Douglas Day Stewart,M
1728,Patricia Birch,F
1729,Ken Finkleman,M
1730,Carol Sobieski,F
1731,Aileen Quinn,F
1732,JoBeth Williams,F
1733,Gene Roddenberry,M
1734,Stuart Gillard,M
1735,Willie Aames,M
1736,Boaz Davidson,M
1737,Lawrence Monoson,M
1738,William Styron,M
1739,John Briley,M
1740,Don McGuire,M
1741,Steven Lisberger,M
1742,Don Bluth,M
1743,Robert C. O'Brien,M
1744,Elizabeth Hartman,F
1745,Paul D. Zimmerman,M
1746,Don Coscarelli,M
1747,Marc Singer,M
1748,Hal Holbrook,M
1749,A.B. 'Banjo' Paterson,M
1750,Roger Waters,M
1751,DeWitt Bodeen,M
1752,Martin Kitrosser,M
1753,Dana Kimmell,F
1754,Alex Lasker,M
1755,Tommy Lee Wallace,M
1756,Tom Atkins,M
1757,David Odell,M
1758,Barry Reed,M
1759,Juan Piquer Simón,M
1760,Dick Randall,M
1761,Robert J. Rosenthal,M
1762,Bruce Rubin,M
1763,Scott Baio,M
1764,Mike Marvin,M
1765,Kenny Rogers,M
1766,John Irving,M
1767,Steve Guttenberg,M
1768,Larry L. King,M
1769,Lowell Ganz,M
1770,Henry Winkler,M
1771,Peter Gallagher,M
1772,Jules Bass,M
1773,Peter S. Beagle,M
1774,Sidney J. Furie,M
1775,Frank De Felitta,M
1776,Mark Rosman,M
1777,Kate McNeil,F
1778,Anthony Shaffer,M
1779,Peter Ustinov,M
1780,Albert Pyun,M
1781,Tom Karnowski,M
1782,Lee Horsley,M
1783,Michael Winner,M
1784,David Engelbach,M
1785,Michael Miller,M
1786,Joseph Fraley,M
1787,Bob Kachler,M
1788,Robert Towne,M
1789,Carl Reiner,M
1790,Damiano Damiani,M
1791,James Olson,M
1792,Costa-Gavras,M
1793,Graeme Clifford,M
1794,Eric Bergren,M
1795,David Schmoeller,M
1796,Morgan Fairchild,F
1797,David S. Ward,M
1798,John Steinbeck,M
1799,Ira Levin,M
1800,Tim Hunter,M
1801,S.E. Hinton,F
1802,Matt Dillon,M
1803,Tom Kennedy,M
1804,Jason Williams,M
1805,Ben Murphy,M
1806,Richard T. Heffron,M
1807,Mickey Spillane,M
1808,Armand Assante,M
1809,Garry Marshall,M
1810,Michael Elias,M
1811,Richard Benjamin,M
1812,Norman Steinberg,M
1813,Charles Band,M
1814,Alan J. Adler,M
1815,Robert Glaudini,M
1816,Arthur Hiller,M
1817,Barry Sandler,M
1818,Clancy Carlile,M
1819,Philippe Mora,M
1820,Tom Holland,M
1821,Ed Graczyk,M
1822,Cher,F
1823,Ian Sharp,M
1824,George Markstein,M
1825,Lewis Collins,M
1826,Roger Christian,M
1827,Thomas Baum,M
1828,Kathryn Harrold,F
1829,Tony Richardson,M
1830,Deric Washburn,M
1831,Bruno Barreto,M
1832,Sandy Howard,M
1833,Season Hubley,F
1834,Valerie Curtin,F
1835,Al Schwartz,M
1836,Fred Schepisi,M
1837,Jean-Claude Lord,M
1838,Brian Taggert,M
1839,Michael Ironside,M
1840,Bruce Paltrow,M
1841,Robert De Laurentiis,M
1842,Tim Matheson,M
1843,Gerrit Graham,M
1844,Henry Rosenbaum,M
1845,Israel Horovitz,M
1846,Michael O'Keefe,M
1847,Richard Maxwell,M
1848,James Glickenhaus,M
1849,Ken Wahl,M
1850,Charles McCarry,M
1851,Fred Mustard Stewart,M
1852,Robert Kramer,M
1853,Jerry Belson,M
1854,Monica Mcgowan Johnson,F
1855,Mark Blankfield,M
1856,James Fargo,M
1857,Franklin Thompson,M
1858,Richard Loncraine,M
1859,Caleb Deschanel,M
1860,David Wagoner,M
1861,Raul Julia,M
1862,Delbert Mann,M
1863,John McGreevey,M
1864,Judd Klinger,M
1865,Robert Urich,M
1866,Thomas K. Avildsen,M
1867,Toni Attell,F
1868,James Beshears,M
1869,Maurice Peterson,M
1870,Joan Collins,F
1871,Frank D. Gilroy,M
1872,Bette Midler,F
1873,Daniel Vigne,M
1874,Jean-Claude Carrière,M
1875,Gérard Depardieu,M
1876,Elliott Hong,M
1877,David Randolph,M
1878,Johnny Yune,M
1879,Robert Boris,M
1880,Joe Gores,M
1881,Michael Austin,M
1882,Jamaa Fanaka,M
1883,Leon Isaac Kennedy,M
1884,Eric Till,M
1885,James Burrows,M
1886,Joe Layton,M
1887,Paul Mooney,M
1888,John W. Dunn,M
1889,Mel Blanc,M
1890,Jack-Alain Léger,M
1891,Anne Piper,F
1892,Luciano Pavarotti,M
1893,Francesco Maria Piave,M
1894,Teresa Stratas,F
1895,Lewis Teague,M
1896,Thomas Hedley Jr.,M
1897,Wolf Gremm,M
1898,Robert Katz,M
1899,Rainer Werner Fassbinder,M
1900,Fumihiko Takayama,M
1901,Yoshimitsu Banno,M
1902,Robert Taylor,M
1903,Joseph Barbera,M
1904,Lorne Greene,M
1905,Anne Gerard,F
1906,Amy Madigan,F
1907,John Wintergate,M
1908,Peter Duffell,M
1909,June Roberts,F
1910,Elizabeth Edmonds,F
1911,Peter Markle,M
1912,Bill Schoppert,M
1913,Paul Cox,M
1914,Wendy Hughes,F
1915,Kathleen Rowell,F
1916,C. Thomas Howell,M
1917,Paul Brickman,M
1918,Timothy Harris,M
1919,Nik Cohn,M
1920,Joe Alves,M
1921,Keith Gordon,M
1922,Robert Hiltzik,M
1923,Felissa Rose,F
1924,Adrian Lyne,M
1925,Jennifer Beals,F
1926,Lawrence Lasker,M
1927,Ken Marshall,M
1928,David Smilow,M
1929,David Knell,M
1930,Jeffrey Boam,M
1931,George MacDonald Fraser,M
1932,Noel Black,M
1933,Phoebe Cates,F
1934,Martha Coolidge,F
1935,Andrew Lane,M
1936,Larry McMurtry,M
1937,Kevin McClory,M
1938,Jean Shepherd,M
1939,Harry Julian Fink,M
1940,James Costigan,M
1941,Stan Dragoti,M
1942,Dan O'Bannon,M
1943,Jim McBride,M
1944,Richard Franklin,M
1945,Bill Forsyth,M
1946,Richard Di Lello,M
1947,Nora Ephron,F
1948,Michael Chapman,M
1949,F. Paul Wilson,M
1950,George Bowers,M
1951,Joe Roberts,M
1952,Matt Lattanzi,M
1953,Barbra Streisand,F
1954,Jack Rosenthal,M
1955,Randy Norton,M
1956,Mel Damski,M
1957,Dick Lowry,M
1958,Stuart Birnbaum,M
1959,James Sbardellati,M
1960,Howard R. Cohen,M
1961,Rick Hill,M
1962,Roger Swaybill,M
1963,Ray Bradbury,M
1964,Horton Foote,M
1965,Teresa Carpenter,F
1966,Martin Cruz Smith,M
1967,B.J. Nelson,M
1968,James Signorelli,M
1969,Rodney Dangerfield,M
1970,Nagisa Ôshima,M
1971,Lourens van der Post,M
1972,David Bowie,M
1973,Bill Norton,M
1974,Rafal Zielinski,M
1975,Linda Shayne,F
1976,Peter Keleghan,M
1977,Douglas Trumbull,M
1978,Bruce Joel Rubin,M
1979,George Gipe,M
1980,Robert Vincent O'Neil,M
1981,Cliff Gorman,M
1982,William Roberts,M
1983,Joe Gayton,M
1984,Howard Avedis,M
1985,Mary Beth McDonough,F
1986,William Neely,M
1987,Andrew V. McLaglen,M
1988,Menahem Golan,M
1989,John Herzfeld,M
1990,Paul Nicholas,M
1991,Aaron Butler,M
1992,Stewart Harding,M
1993,Peter Strauss,M
1994,Jon Cleary,M
1995,Tom Selleck,M
1996,Carroll Ballard,M
1997,Farley Mowat,M
1998,Wilford Leach,M
1999,W.S. Gilbert,M
2000,Kevin Kline,M
2001,Clive Smith,M
2002,Patrick Loubert,M
2003,Don Francks,M
2004,Luigi Cozzi,M
2005,Lou Ferrigno,M
2006,Lewis Gilbert,M
2007,Willy Russell,M
2008,Joan Tewkesbury,F
2009,Christopher Atkins,M
2010,Ron Shelton,M
2011,David Ambrose,M
2012,Lynne Littman,F
2013,Carol Amen,F
2014,Robert Ludlum,M
2015,Sam Firstenberg,M
2016,James R. Silke,M
2017,Shô Kosugi,M
2018,Robert Mandel,M
2019,Alice Hoffman,F
2020,Kathleen Quinlan,F
2021,Enzo G. Castellari,M
2022,Tito Carpi,M
2023,Mark Gregory,M
2024,Alan Johnson,M
2025,Thomas Meehan,M
2026,Nicolas Roeg,M
2027,Marshall Houts,M
2028,Leslie Arliss,M
2029,Antonio Margheriti,M
2030,Juan Zanotto,M
2031,Reb Brown,M
2032,Chauncey G. Parker III,M
2033,Peter Weller,M
2034,David Niven,M
2035,Topper Carew,M
2036,Max Gail,M
2037,John Mackenzie,M
2038,Michael Leeson,M
2039,Peter Sasdy,M
2040,Harold Robbins,M
2041,Pia Zadora,F
2042,Roderick Taylor,M
2043,Ronald Harwood,M
2044,Franc Roddam,M
2045,Pat Conroy,M
2046,David Keith,M
2047,Marjorie Kinnan Rawlings,F
2048,Christopher Crowe,M
2049,Cristina Raines,F
2050,Jeff Kanew,M
2051,James McLendon,M
2052,Jeremy Kagan,M
2053,John Sayles,M
2054,Amy Robinson,F
2055,Ruth Prawer Jhabvala,F
2056,Dana Olsen,M
2057,Jonathan Kaplan,M
2058,Ken Friedman,M
2059,Amy Holden Jones,F
2060,Danny Opatoshu,M
2061,Ferdinand Fairfax,M
2062,Lloyd Phillips,M
2063,Michael Laughlin,M
2064,Bill Condon,M
2065,Robert Dalva,M
2066,Walter Farley,M
2067,Kelly Reno,M
2068,Jeffrey Byron,M
2069,William Olsen,M
2070,Martin Yost,M
2071,Linda Griffiths,F
2072,Bryan Forbes,M
2073,Gwen Davis,F
2074,Marshall Brickman,M
2075,Donald Shebib,M
2076,Henry Bean,M
2077,James Toback,M
2078,Michael Tuchner,M
2079,Jeffrey Price,M
2080,Margot Kidder,F
2081,Cirio H. Santiago,M
2082,Steve Sandor,M
2083,Robert Lieberman,M
2084,Bernard Slade,M
2085,Lawrence David Foldes,M
2086,Russell W. Colgin,M
2087,Dick Richards,M
2088,Erich Segal,M
2089,Franco Solinas,M
2090,Terry Bedford,M
2091,Trevor Preston,M
2092,Roland Klick,M
2093,Karen Jaehne-Lathan,F
2094,Paul Aaron,M
2095,Ken Barnett,M
2096,Wings Hauser,M
2097,Charles Burnett,M
2098,Everett Silas,M
2099,Richard Michaels,M
2100,Kevin Sellers,M
2101,David Nelson,M
2102,Ernest Tidyman,M
2103,Jan-Michael Vincent,M
2104,Herbert Kastle,M
2105,Richard Beymer,M
2106,Mark Pirro,M
2107,David Drury,M
2108,Ray Connolly,M
2109,James Aubrey,M
2110,Frank Zuniga,M
2111,Donald G. Payne,M
2112,Steve Railsback,M
2113,Tom Logan,M
2114,,
2115,Frank Herbert,M
2116,Robert Mark Kamen,M
2117,Harry Grey,M
2118,Hugh Wilson,M
